Type,Manufacturer,Product Name,Loft,Club No,Rule Pre-2010,Rule Post-2010,Image Link
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Spin Milled Saw,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100609.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Spin Milled Saw,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100609.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Spin Milled Saw,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100609.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Spin Milled Saw,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100609.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Spin Milled Saw,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100609.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Tour Saw,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100608.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Tour Saw,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100608.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Tour Saw,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100608.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Tour Saw,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100608.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series C-C w/ Tour Saw,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20100608.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100679.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100679.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100679.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100679.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100679.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ BV Design,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080468.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Oil Can,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100682.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Oil Can,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100682.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Oil Can,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100682.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Oil Can,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100682.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Oil Can,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100682.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Spin Milled Saw,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100680.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Spin Milled Saw,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100680.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Spin Milled Saw,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100680.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Spin Milled Saw,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100680.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Spin Milled Saw,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100680.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Tour Saw,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100681.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Tour Saw,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100681.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Tour Saw,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100681.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Tour Saw,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100681.jpg
Wedge,Acushnet Company,Titleist Vokey Custom Design TVD M Series w/ Tour Saw,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20100681.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series,60/04,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2002660.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series,56/12,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20031109.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series,60/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20020661.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series,56/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2002659.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series,64,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20070270.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),52/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),56/14,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20040397.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),58/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),50/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20040394.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),54/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),48/06,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),60/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),56/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20040397.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel),60/04,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004393.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),60/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),56/14,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),48/06,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),54/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),52/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),50/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (Black Nickel) (LH),58/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004400.jpg
Wedge,Acushnet Company,Titleist Vokey Design 200 Series (LH),60/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20020661.jpg
Wedge,Acushnet Company,Titleist Vokey Design 400 Series,56/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20020662.jpg
Wedge,Acushnet Company,Titleist Vokey Design 400 Series (Black Nickel),56/14,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004408.jpg
Wedge,Acushnet Company,Titleist Vokey Design 400 Series (Black Nickel),60/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004408.jpg
Wedge,Acushnet Company,Titleist Vokey Design 400 Series (Black Nickel),56/10,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004408.jpg
Wedge,Acushnet Company,Titleist Vokey Design 400 Series (Black Nickel),52/08,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/2004408.jpg
Wedge,Acushnet Company,Titleist Vokey Design 456 LTD,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20170316.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design Forged,54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20110768.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM4 400 Series (Blue Oxide),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20120416.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM4 400 Series (Indigo),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130114.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130737.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130661.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),46,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),50,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),52,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),48,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 F Grind (Tour Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130738.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 K Grind (Tour Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130662.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 K Grind (Tour Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130662.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 K Grind (Tour Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130739.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 K Grind (Tour Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130739.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Gold Nickel) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130742.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Raw Black) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130741.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Tour Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130663.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Tour Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130663.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Tour Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130740.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 L Grind (Tour Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130740.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130664.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130664.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130664.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130664.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20140446.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130743.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130743.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130743.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 M Grind (Tour Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130743.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130665.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130665.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130665.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130665.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome) (LH),58,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130744.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome) (LH),60,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130744.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome) (LH),56,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130744.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 S Grind (Tour Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130744.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 T Grind (Gold Nickel),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130668.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 T Grind (Raw Black),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130667.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 T Grind (Tour Chrome),62,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130666.jpg
Wedge,Acushnet Company,Titleist Vokey Design SM5 T Grind (Tour Chrome) (LH),54,,Yes,Yes,https://www.usga.org/equipment/images/conf_clubs/20130745.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,52,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,64,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,48,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,62,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,56,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,50,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,54,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,60,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
Wedge,Acushnet Company,Titleist Vokey Design Spin Milled,58,,Yes,No,https://www.usga.org/equipment/images/conf_clubs/20080893.jpg
